"No.","Time","Source","Destination","Protocol","Length","Info"
"21435","1.087228","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1021; Unit: 255, Func:   3: Read Holding Registers"
"21440","0.018727","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1021; Unit: 255, Func:   3: Read Holding Registers"
"21496","0.281296","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1022; Unit: 255, Func:   3: Read Holding Registers"
"21501","0.014688","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1022; Unit: 255, Func:   3: Read Holding Registers"
"21560","0.285350","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1023; Unit: 255, Func:   3: Read Holding Registers"
"21562","0.010784","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1023; Unit: 255, Func:   3: Read Holding Registers"
"21620","0.289546","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1024; Unit: 255, Func:   3: Read Holding Registers"
"21628","0.035098","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1024; Unit: 255, Func:   3: Read Holding Registers"
"21867","1.066000","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1025; Unit: 255, Func:   3: Read Holding Registers"
"21870","0.008408","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1025; Unit: 255, Func:   3: Read Holding Registers"
"21925","0.291201","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1026; Unit: 255, Func:   3: Read Holding Registers"
"21927","0.011440","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1026; Unit: 255, Func:   3: Read Holding Registers"
"21988","0.288605","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1027; Unit: 255, Func:   3: Read Holding Registers"
"21993","0.014406","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1027; Unit: 255, Func:   3: Read Holding Registers"
"22053","0.285673","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1028; Unit: 255, Func:   3: Read Holding Registers"
"22058","0.021320","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1028; Unit: 255, Func:   3: Read Holding Registers"
