"No.","Time","Source","Destination","Protocol","Length","Info"
"10133","0.289361","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10903; Unit: 255, Func:   3: Read Holding Registers"
"10142","0.033001","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10903; Unit: 255, Func:   3: Read Holding Registers"
"10204","0.267059","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10904; Unit: 255, Func:   3: Read Holding Registers"
"10205","0.011011","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10904; Unit: 255, Func:   3: Read Holding Registers"
"10265","0.289178","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10905; Unit: 255, Func:   3: Read Holding Registers"
"10270","0.016523","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10905; Unit: 255, Func:   3: Read Holding Registers"
"10495","1.083807","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10906; Unit: 255, Func:   3: Read Holding Registers"
"10500","0.014225","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10906; Unit: 255, Func:   3: Read Holding Registers"
"10560","0.286102","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10907; Unit: 255, Func:   3: Read Holding Registers"
"10561","0.005006","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10907; Unit: 255, Func:   3: Read Holding Registers"
"10625","0.295037","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10908; Unit: 255, Func:   3: Read Holding Registers"
"10626","0.012175","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10908; Unit: 255, Func:   3: Read Holding Registers"
"10675","0.288018","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10909; Unit: 255, Func:   3: Read Holding Registers"
"10681","0.033024","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10909; Unit: 255, Func:   3: Read Holding Registers"
"10922","1.067463","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10910; Unit: 255, Func:   3: Read Holding Registers"
"10923","0.010326","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10910; Unit: 255, Func:   3: Read Holding Registers"
"10974","0.289684","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10911; Unit: 255, Func:   3: Read Holding Registers"
"10975","0.005397","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10911; Unit: 255, Func:   3: Read Holding Registers"
"11038","0.294877","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10912; Unit: 255, Func:   3: Read Holding Registers"
"11041","0.011353","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10912; Unit: 255, Func:   3: Read Holding Registers"
"11100","0.288439","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10913; Unit: 255, Func:   3: Read Holding Registers"
"11106","0.020301","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10913; Unit: 255, Func:   3: Read Holding Registers"
"11355","1.085198","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10914; Unit: 255, Func:   3: Read Holding Registers"
"11357","0.007854","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10914; Unit: 255, Func:   3: Read Holding Registers"
"11431","0.287320","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10915; Unit: 255, Func:   3: Read Holding Registers"
"11434","0.039637","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10915; Unit: 255, Func:   3: Read Holding Registers"
"11492","0.260947","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10916; Unit: 255, Func:   3: Read Holding Registers"
"11496","0.014441","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10916; Unit: 255, Func:   3: Read Holding Registers"
"11562","0.285631","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10917; Unit: 255, Func:   3: Read Holding Registers"
"11565","0.010349","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10917; Unit: 255, Func:   3: Read Holding Registers"
"11802","1.090186","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10918; Unit: 255, Func:   3: Read Holding Registers"
"11806","0.015610","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10918; Unit: 255, Func:   3: Read Holding Registers"
"11859","0.284121","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10919; Unit: 255, Func:   3: Read Holding Registers"
"11860","0.008905","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10919; Unit: 255, Func:   3: Read Holding Registers"
"11921","0.291630","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10920; Unit: 255, Func:   3: Read Holding Registers"
"11922","0.014828","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10920; Unit: 255, Func:   3: Read Holding Registers"
"11993","0.284840","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10921; Unit: 255, Func:   3: Read Holding Registers"
"11995","0.032056","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10921; Unit: 255, Func:   3: Read Holding Registers"
"12214","1.068850","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10922; Unit: 255, Func:   3: Read Holding Registers"
"12218","0.022956","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10922; Unit: 255, Func:   3: Read Holding Registers"
"12274","0.276881","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10923; Unit: 255, Func:   3: Read Holding Registers"
"12280","0.024067","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10923; Unit: 255, Func:   3: Read Holding Registers"
"12340","0.276083","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10924; Unit: 255, Func:   3: Read Holding Registers"
"12346","0.022951","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10924; Unit: 255, Func:   3: Read Holding Registers"
"12409","0.277026","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10925; Unit: 255, Func:   3: Read Holding Registers"
"12411","0.027294","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10925; Unit: 255, Func:   3: Read Holding Registers"
"12620","1.073858","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10926; Unit: 255, Func:   3: Read Holding Registers"
"12627","0.032941","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10926; Unit: 255, Func:   3: Read Holding Registers"
"12691","0.266817","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10927; Unit: 255, Func:   3: Read Holding Registers"
"12694","0.016181","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10927; Unit: 255, Func:   3: Read Holding Registers"
"12759","0.284014","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10928; Unit: 255, Func:   3: Read Holding Registers"
"12762","0.017937","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10928; Unit: 255, Func:   3: Read Holding Registers"
"12819","0.282159","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10929; Unit: 255, Func:   3: Read Holding Registers"
"12822","0.015898","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10929; Unit: 255, Func:   3: Read Holding Registers"
"13050","1.085049","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10930; Unit: 255, Func:   3: Read Holding Registers"
"13056","0.019343","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10930; Unit: 255, Func:   3: Read Holding Registers"
"13120","0.280164","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10931; Unit: 255, Func:   3: Read Holding Registers"
"13125","0.040857","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10931; Unit: 255, Func:   3: Read Holding Registers"
"13184","0.259362","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10932; Unit: 255, Func:   3: Read Holding Registers"
"13195","0.023345","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10932; Unit: 255, Func:   3: Read Holding Registers"
"13263","0.276711","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10933; Unit: 255, Func:   3: Read Holding Registers"
"13266","0.017606","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10933; Unit: 255, Func:   3: Read Holding Registers"
"13499","1.083105","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10934; Unit: 255, Func:   3: Read Holding Registers"
"13502","0.016617","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10934; Unit: 255, Func:   3: Read Holding Registers"
"13564","0.283552","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10935; Unit: 255, Func:   3: Read Holding Registers"
"13565","0.005613","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10935; Unit: 255, Func:   3: Read Holding Registers"
"13627","0.294971","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10936; Unit: 255, Func:   3: Read Holding Registers"
"13635","0.031055","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10936; Unit: 255, Func:   3: Read Holding Registers"
"13696","0.268595","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10937; Unit: 255, Func:   3: Read Holding Registers"
"13700","0.024324","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10937; Unit: 255, Func:   3: Read Holding Registers"
"13921","1.076041","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10938; Unit: 255, Func:   3: Read Holding Registers"
"13926","0.030424","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10938; Unit: 255, Func:   3: Read Holding Registers"
"13981","0.269654","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10939; Unit: 255, Func:   3: Read Holding Registers"
"13983","0.016233","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10939; Unit: 255, Func:   3: Read Holding Registers"
"14041","0.284208","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10940; Unit: 255, Func:   3: Read Holding Registers"
"14045","0.012844","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10940; Unit: 255, Func:   3: Read Holding Registers"
"14105","0.287159","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10941; Unit: 255, Func:   3: Read Holding Registers"
"14108","0.013569","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10941; Unit: 255, Func:   3: Read Holding Registers"
"14334","1.086794","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10942; Unit: 255, Func:   3: Read Holding Registers"
"14337","0.024574","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10942; Unit: 255, Func:   3: Read Holding Registers"
"14402","0.275911","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10943; Unit: 255, Func:   3: Read Holding Registers"
"14410","0.021090","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10943; Unit: 255, Func:   3: Read Holding Registers"
"14469","0.278775","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10944; Unit: 255, Func:   3: Read Holding Registers"
"14470","0.011242","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10944; Unit: 255, Func:   3: Read Holding Registers"
"14525","0.288787","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10945; Unit: 255, Func:   3: Read Holding Registers"
"14528","0.013956","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10945; Unit: 255, Func:   3: Read Holding Registers"
"14757","1.086577","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10946; Unit: 255, Func:   3: Read Holding Registers"
"14762","0.019479","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10946; Unit: 255, Func:   3: Read Holding Registers"
"14824","0.280548","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10947; Unit: 255, Func:   3: Read Holding Registers"
"14827","0.013484","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10947; Unit: 255, Func:   3: Read Holding Registers"
"14886","0.287059","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10948; Unit: 255, Func:   3: Read Holding Registers"
"14891","0.037227","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10948; Unit: 255, Func:   3: Read Holding Registers"
"14939","0.262806","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10949; Unit: 255, Func:   3: Read Holding Registers"
"14943","0.020191","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10949; Unit: 255, Func:   3: Read Holding Registers"
"15193","1.080219","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10950; Unit: 255, Func:   3: Read Holding Registers"
"15196","0.014578","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10950; Unit: 255, Func:   3: Read Holding Registers"
"15261","0.285418","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10951; Unit: 255, Func:   3: Read Holding Registers"
"15262","0.010612","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10951; Unit: 255, Func:   3: Read Holding Registers"
"15324","0.289813","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10952; Unit: 255, Func:   3: Read Holding Registers"
"15331","0.029156","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10952; Unit: 255, Func:   3: Read Holding Registers"
"15396","0.270913","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10953; Unit: 255, Func:   3: Read Holding Registers"
"15402","0.025439","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10953; Unit: 255, Func:   3: Read Holding Registers"
"15633","1.074902","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10954; Unit: 255, Func:   3: Read Holding Registers"
"15636","0.015811","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10954; Unit: 255, Func:   3: Read Holding Registers"
"15691","0.284398","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10955; Unit: 255, Func:   3: Read Holding Registers"
"15696","0.016695","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10955; Unit: 255, Func:   3: Read Holding Registers"
"15754","0.283578","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10956; Unit: 255, Func:   3: Read Holding Registers"
"15759","0.017811","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10956; Unit: 255, Func:   3: Read Holding Registers"
"15819","0.282153","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10957; Unit: 255, Func:   3: Read Holding Registers"
"15821","0.015761","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10957; Unit: 255, Func:   3: Read Holding Registers"
"16063","1.085013","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10958; Unit: 255, Func:   3: Read Holding Registers"
"16068","0.036885","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10958; Unit: 255, Func:   3: Read Holding Registers"
"16114","0.262912","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10959; Unit: 255, Func:   3: Read Holding Registers"
"16115","0.006995","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10959; Unit: 255, Func:   3: Read Holding Registers"
"16176","0.293298","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10960; Unit: 255, Func:   3: Read Holding Registers"
"16182","0.027839","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10960; Unit: 255, Func:   3: Read Holding Registers"
"16240","0.272522","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10961; Unit: 255, Func:   3: Read Holding Registers"
"16247","0.026602","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10961; Unit: 255, Func:   3: Read Holding Registers"
"16464","1.073893","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10962; Unit: 255, Func:   3: Read Holding Registers"
"16467","0.016285","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10962; Unit: 255, Func:   3: Read Holding Registers"
"16529","0.283600","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10963; Unit: 255, Func:   3: Read Holding Registers"
"16535","0.035083","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10963; Unit: 255, Func:   3: Read Holding Registers"
"16601","0.295405","192.168.0.212","192.168.0.211","Modbus/TCP","65","[TCP ACKed unseen segment] Response: Trans: 10964; Unit: 255, Func:   3: Read Holding Registers"
"16662","0.269653","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10965; Unit: 255, Func:   3: Read Holding Registers"
"16665","0.017020","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10965; Unit: 255, Func:   3: Read Holding Registers"
"16894","1.084155","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10966; Unit: 255, Func:   3: Read Holding Registers"
"16897","0.012168","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10966; Unit: 255, Func:   3: Read Holding Registers"
"16961","0.287582","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10967; Unit: 255, Func:   3: Read Holding Registers"
"16964","0.016075","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10967; Unit: 255, Func:   3: Read Holding Registers"
"17024","0.283935","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10968; Unit: 255, Func:   3: Read Holding Registers"
"17030","0.022153","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10968; Unit: 255, Func:   3: Read Holding Registers"
"17106","0.277886","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10969; Unit: 255, Func:   3: Read Holding Registers"
"17112","0.020436","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10969; Unit: 255, Func:   3: Read Holding Registers"
"17342","1.080621","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10970; Unit: 255, Func:   3: Read Holding Registers"
"17345","0.014436","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10970; Unit: 255, Func:   3: Read Holding Registers"
"17407","0.285330","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10971; Unit: 255, Func:   3: Read Holding Registers"
"17414","0.036465","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10971; Unit: 255, Func:   3: Read Holding Registers"
"17471","0.263514","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10972; Unit: 255, Func:   3: Read Holding Registers"
"17474","0.019623","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10972; Unit: 255, Func:   3: Read Holding Registers"
"17540","0.280518","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10973; Unit: 255, Func:   3: Read Holding Registers"
"17547","0.042316","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10973; Unit: 255, Func:   3: Read Holding Registers"
"17765","1.058277","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10974; Unit: 255, Func:   3: Read Holding Registers"
"17770","0.022748","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10974; Unit: 255, Func:   3: Read Holding Registers"
"17826","0.277141","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10975; Unit: 255, Func:   3: Read Holding Registers"
"17831","0.023837","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10975; Unit: 255, Func:   3: Read Holding Registers"
"17895","0.276312","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10976; Unit: 255, Func:   3: Read Holding Registers"
"17898","0.011741","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10976; Unit: 255, Func:   3: Read Holding Registers"
"17966","0.296499","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10977; Unit: 255, Func:   3: Read Holding Registers"
"17968","0.007530","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10977; Unit: 255, Func:   3: Read Holding Registers"
"18197","1.085414","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10978; Unit: 255, Func:   3: Read Holding Registers"
"18201","0.053102","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10978; Unit: 255, Func:   3: Read Holding Registers"
"18233","0.246936","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10979; Unit: 255, Func:   3: Read Holding Registers"
"18238","0.038745","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10979; Unit: 255, Func:   3: Read Holding Registers"
"18248","0.261108","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10980; Unit: 255, Func:   3: Read Holding Registers"
"18249","0.007171","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10980; Unit: 255, Func:   3: Read Holding Registers"
"18258","0.293008","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10981; Unit: 255, Func:   3: Read Holding Registers"
"18259","0.006764","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10981; Unit: 255, Func:   3: Read Holding Registers"
"18319","1.093602","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10982; Unit: 255, Func:   3: Read Holding Registers"
"18322","0.026445","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10982; Unit: 255, Func:   3: Read Holding Registers"
"18343","0.273788","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10983; Unit: 255, Func:   3: Read Holding Registers"
"18348","0.051265","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10983; Unit: 255, Func:   3: Read Holding Registers"
"18364","0.248831","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10984; Unit: 255, Func:   3: Read Holding Registers"
"18367","0.036147","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10984; Unit: 255, Func:   3: Read Holding Registers"
"18385","0.263921","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10985; Unit: 255, Func:   3: Read Holding Registers"
"18388","0.032135","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10985; Unit: 255, Func:   3: Read Holding Registers"
